Converting /ct12/abrammer/graphics/ecmf_tc_data/data/A_JSXX01ECEP141200_C_ECMP_20170714120000_tropical_cyclone_track_FERNANDA_-118p3degW_11degN_bufr4.bin
         2294559 function calls (2265619 primitive calls) in 5.160 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       40    0.000    0.000    0.002    0.000 ops.py:1027(_flex_method_SERIES)
       68    0.001    0.000    0.004    0.000 ops.py:1165(_arith_method_FRAME)
       12    0.000    0.000    0.000    0.000 ops.py:1243(_flex_comp_method_FRAME)
       12    0.000    0.000    0.000    0.000 ops.py:1286(_comp_method_FRAME)
       20    0.000    0.000    0.000    0.000 ops.py:1313(_arith_method_PANEL)
       18    0.000    0.000    0.000    0.000 ops.py:1345(_comp_method_PANEL)
      337    0.000    0.000    0.000    0.000 ops.py:141(<genexpr>)
       13    0.000    0.000    0.001    0.000 ops.py:145(add_methods)
        1    0.000    0.000    0.000    0.000 ops.py:156(Constant)
        7    0.000    0.000    0.004    0.001 ops.py:166(add_special_arithmetic_methods)
        1    0.000    0.000    0.000    0.000 ops.py:178(Op)
        1    0.000    0.000    0.002    0.002 ops.py:2(<module>)
       35    0.000    0.000    0.000    0.000 ops.py:205(_wrap_inplace_method)
        6    0.000    0.000    0.007    0.001 ops.py:235(add_flex_arithmetic_methods)
        1    0.000    0.000    0.000    0.000 ops.py:277(_Op)
      208    0.000    0.000    0.000    0.000 ops.py:299(<lambda>)
      208    0.000    0.000    0.000    0.000 ops.py:302(__init__)
      208    0.001    0.000    0.007    0.000 ops.py:312(get_op)
        1    0.000    0.000    0.000    0.000 ops.py:315(BinOp)
        1    0.000    0.000    0.000    0.000 ops.py:32(UndefinedVariableError)
        1    0.000    0.000    0.000    0.000 ops.py:333(_TimeOp)
       13    0.001    0.000    0.010    0.001 ops.py:41(_create_methods)
        1    0.000    0.000    0.000    0.000 ops.py:44(Term)
        1    0.000    0.000    0.000    0.000 ops.py:445(Div)
        1    0.000    0.000    0.000    0.000 ops.py:478(UnaryOp)
        1    0.000    0.000    0.002    0.002 ops.py:5(<module>)
      151    0.000    0.000    0.000    0.000 ops.py:51(<lambda>)
        1    0.000    0.000    0.000    0.000 ops.py:523(MathCall)
      132    0.000    0.000    0.000    0.000 ops.py:53(<lambda>)
        1    0.000    0.000    0.000    0.000 ops.py:539(FuncNode)
      370    0.000    0.000    0.000    0.000 ops.py:56(names)
      208    0.000    0.000    0.001    0.000 ops.py:607(_align_method_SERIES)
      252    0.000    0.000    0.000    0.000 ops.py:62(<lambda>)
      208    0.001    0.000    0.015    0.000 ops.py:628(_construct_result)
       30    0.000    0.000    0.000    0.000 ops.py:642(_arith_method_SERIES)
      208    0.001    0.000    0.009    0.000 ops.py:649(na_op)
      208    0.001    0.000    0.014    0.000 ops.py:673(safe_na_op)
      208    0.002    0.000    0.042    0.000 ops.py:689(wrapper)
       12    0.000    0.000    0.000    0.000 ops.py:743(_comp_method_SERIES)
      156    0.004    0.000    0.017    0.000 ops.py:749(na_op)
      156    0.003    0.000    0.053    0.000 ops.py:803(wrapper)
       12    0.000    0.000    0.000    0.000 ops.py:869(_bool_method_SERIES)
        1    0.000    0.000    0.000    0.000 os.py:1065(__subclasshook__)
        1    0.000    0.000    0.000    0.000 os.py:40(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
       14    0.000    0.000    0.000    0.000 os.py:664(__getitem__)
        2    0.000    0.000    0.000    0.000 os.py:672(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:678(__delitem__)
       20    0.000    0.000    0.000    0.000 os.py:740(encode)
        4    0.000    0.000    0.000    0.000 os.py:744(decode)
       12    0.000    0.000    0.000    0.000 os.py:792(fsencode)
        2    0.000    0.000    0.000    0.000 os.py:804(fsdecode)
        1    0.000    0.000    0.006    0.006 packers.py:39(<module>)
        1    0.000    0.000    0.000    0.000 packers.py:714(Packer)
        1    0.000    0.000    0.000    0.000 packers.py:730(Unpacker)
        1    0.000    0.000    0.000    0.000 packers.py:748(Iterator)
        1    0.000    0.000    0.001    0.001 panel.py:108(Panel)
        2    0.000    0.000    0.003    0.001 panel.py:1472(_add_aggregate_operations)
       28    0.000    0.000    0.002    0.000 panel.py:1490(_panel_arith_method)
        1    0.000    0.000    0.000    0.000 panel.py:1562(WidePanel)
        1    0.000    0.000    0.000    0.000 panel.py:1571(LongPanel)
        1    0.000    0.000    0.004    0.004 panel.py:3(<module>)
        1    0.000    0.000    0.004    0.004 panel4d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 panelnd.py:1(<module>)
        1    0.000    0.000    0.002    0.002 panelnd.py:8(create_nd_panel_factory)
        1    0.000    0.000    0.000    0.000 parse.py:118(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:126(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:134(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:165(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:195(_NetlocResultMixinBytes)
        1    0.000    0.000    0.003    0.003 parse.py:28(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:300(DefragResult)
        1    0.000    0.000    0.000    0.000 parse.py:308(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:313(ParseResult)
        1    0.000    0.000    0.000    0.000 parse.py:319(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:327(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:332(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:338(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 parse.py:711(Quoter)
        1    0.000    0.000    0.000    0.000 parser.py:1171(_tzparser)
        1    0.000    0.000    0.000    0.000 parser.py:1173(_result)
        1    0.000    0.000    0.000    0.000 parser.py:1178(_attr)
        1    0.000    0.000    0.000    0.000 parser.py:127(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:17(Parser)
        1    0.000    0.000    0.000    0.000 parser.py:210(_resultbase)
        1    0.000    0.000    0.000    0.000 parser.py:232(parserinfo)
        1    0.000    0.000    0.000    0.000 parser.py:283(__init__)
        1    0.000    0.000    0.008    0.008 parser.py:29(<module>)
        7    0.000    0.000    0.000    0.000 parser.py:298(_convert)
        1    0.000    0.000    0.000    0.000 parser.py:374(_ymd)
        1    0.000    0.000    0.000    0.000 parser.py:48(_timelex)
        1    0.000    0.000    0.000    0.000 parser.py:485(parser)
        1    0.000    0.000    0.000    0.000 parser.py:486(__init__)
        1    0.000    0.000    0.027    0.027 parser.py:5(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:617(_result)
        1    0.000    0.000    0.000    0.000 parser.py:72(HeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:80(BytesParser)
        1    0.000    0.000    0.000    0.000 parsers.py:1020(ParserBase)
        1    0.000    0.000    0.000    0.000 parsers.py:1369(CParserWrapper)
        1    0.000    0.000    0.000    0.000 parsers.py:1742(PythonParser)
        1    0.000    0.000    0.000    0.000 parsers.py:2938(FixedWidthReader)
        1    0.000    0.000    0.006    0.006 parsers.py:3(<module>)
        1    0.000    0.000    0.000    0.000 parsers.py:3006(FixedWidthFieldParser)
        2    0.000    0.000    0.000    0.000 parsers.py:490(_make_parser_function)
        1    0.000    0.000    0.000    0.000 parsers.py:680(TextFileReader)
        1    0.000    0.000    0.000    0.000 path.py:1034(_define_deprecated_functions)
        1    0.000    0.000    0.001    0.001 path.py:13(<module>)
        1    0.000    0.000    0.000    0.000 path.py:31(Path)
        1    0.000    0.000    0.008    0.008 pathlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:107(_WindowsFlavour)
       27    0.000    0.000    0.000    0.000 pathlib.py:119(<genexpr>)
       27    0.000    0.000    0.000    0.000 pathlib.py:120(<genexpr>)
        1    0.000    0.000    0.000    0.000 pathlib.py:126(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:127(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:1427(PosixPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:1430(WindowsPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:273(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:378(_Accessor)
        1    0.000    0.000    0.000    0.000 pathlib.py:383(_NormalAccessor)
       10    0.000    0.000    0.000    0.000 pathlib.py:385(_wrap_strfunc)
        2    0.000    0.000    0.000    0.000 pathlib.py:391(_wrap_binary_strfunc)
        1    0.000    0.000    0.000    0.000 pathlib.py:44(_Flavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:468(_Selector)
        2    0.000    0.000    0.000    0.000 pathlib.py:48(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:493(_TerminatingSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:499(_PreciseSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:515(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:538(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:575(_PathParents)
        1    0.000    0.000    0.000    0.000 pathlib.py:603(PurePath)
        1    0.000    0.000    0.000    0.000 pathlib.py:958(PurePosixPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:963(PureWindowsPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:971(Path)
        1    0.000    0.000    0.000    0.000 period.py:112(PeriodIndex)
        1    0.000    0.000    0.002    0.002 period.py:2(<module>)
       12    0.000    0.000    0.000    0.000 period.py:48(_field_accessor)
        6    0.000    0.000    0.000    0.000 period.py:71(_period_index_cmp)
        1    0.000    0.000    0.001    0.001 pickle.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pickle.py:181(<listcomp>)
        1    0.000    0.000    0.000    0.000 pickle.py:184(_Framer)
        1    0.000    0.000    0.000    0.000 pickle.py:220(_Unframer)
        1    0.000    0.000    0.004    0.004 pickle.py:24(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:345(_Pickler)
        1    0.000    0.000    0.000    0.000 pickle.py:64(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:68(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:75(UnpicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:88(_Stop)
        1    0.000    0.000    0.000    0.000 pickle.py:986(_Unpickler)
        1    0.000    0.000    0.000    0.000 pickle_compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pickle_compat.py:55(Unpickler)
        1    0.000    0.000    0.000    0.000 pivot.py:4(<module>)
        1    0.000    0.000    0.019    0.019 platform.py:10(<module>)
        1    0.000    0.000    0.000    0.000 plm.py:27(PanelOLS)
        1    0.000    0.000    0.000    0.000 plm.py:3(<module>)
        1    0.000    0.000    0.000    0.000 plm.py:497(MovingPanelOLS)
        1    0.000    0.000    0.000    0.000 plm.py:700(NonPooledPanelOLS)
        1    0.000    0.000    0.000    0.000 plotting.py:136(_mpl_ge_1_5_0)
        1    0.000    0.000    0.000    0.000 plotting.py:1550(PlanePlot)
        1    0.000    0.000    0.000    0.000 plotting.py:1578(ScatterPlot)
        1    0.000    0.000    0.000    0.000 plotting.py:1642(HexBinPlot)
        1    0.000    0.000    0.000    0.000 plotting.py:1674(LinePlot)
        1    0.000    0.000    0.000    0.000 plotting.py:1832(AreaPlot)
        1    0.000    0.000    0.000    0.000 plotting.py:1904(BarPlot)
        1    0.000    0.000    0.000    0.000 plotting.py:2022(BarhPlot)
        1    0.000    0.000    0.000    0.000 plotting.py:2044(HistPlot)
        1    0.000    0.000    0.000    0.000 plotting.py:2125(KdePlot)
        1    0.000    0.000    0.000    0.000 plotting.py:2177(PiePlot)
        1    0.000    0.000    0.001    0.001 plotting.py:2243(BoxPlot)
        1    0.000    0.000    0.000    0.000 plotting.py:240(_Options)
        1    0.000    0.000    0.000    0.000 plotting.py:252(__init__)
        1    0.000    0.000    0.000    0.000 plotting.py:261(__setitem__)
        1    0.000    0.000    0.000    0.000 plotting.py:285(_get_canonical_key)
        1    0.000    0.000    0.153    0.153 plotting.py:3(<module>)
        1    0.000    0.000    0.000    0.000 plotting.py:3562(BasePlotMethods)
        1    0.000    0.000    0.000    0.000 plotting.py:3571(SeriesPlotMethods)
        1    0.000    0.000    0.000    0.000 plotting.py:3744(FramePlotMethods)
        1    0.000    0.000    0.000    0.000 plotting.py:866(MPLPlot)
        1    0.000    0.000    0.000    0.000 polynomial.py:1606(Polynomial)
        1    0.000    0.000    0.000    0.000 polynomial.py:22(RankWarning)
        1    0.000    0.000    0.004    0.004 polynomial.py:4(<module>)
        1    0.000    0.000    0.002    0.002 polynomial.py:56(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:939(poly1d)
        1    0.000    0.000    0.000    0.000 polyutils.py:45(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:58(RankWarning)
        1    0.000    0.000    0.000    0.000 polyutils.py:62(PolyError)
        1    0.000    0.000    0.000    0.000 polyutils.py:66(PolyDomainError)
        1    0.000    0.000    0.000    0.000 polyutils.py:79(PolyBase)
       24    0.000    0.000    0.000    0.000 posixpath.py:152(dirname)
        3    0.000    0.000    0.000    0.000 posixpath.py:230(expanduser)
        6    0.000    0.000    0.000    0.000 posixpath.py:329(normpath)
        2    0.000    0.000    0.000    0.000 posixpath.py:367(abspath)
       37    0.000    0.000    0.000    0.000 posixpath.py:39(_get_sep)
        1    0.000    0.000    0.000    0.000 posixpath.py:50(normcase)
        2    0.000    0.000    0.000    0.000 posixpath.py:62(isabs)
        9    0.000    0.000    0.000    0.000 posixpath.py:73(join)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:72(_safe_key)
        1    0.000    0.000    0.000    0.000 pprint.py:98(PrettyPrinter)
        1    0.000    0.000    0.021    0.021 print_versions.py:1(<module>)
       12    0.000    0.000    0.000    0.000 printing.py:156(pprint_thing)
       12    0.000    0.000    0.000    0.000 printing.py:185(as_escaped_unicode)
        1    0.000    0.000    0.002    0.002 printing.py:3(<module>)
       14    0.000    0.000    0.000    0.000 py3k.py:32(asbytes)
        1    0.000    0.000    0.009    0.009 py3k.py:4(<module>)
        1    0.000    0.000    0.000    0.000 py3k.py:48(sixu)
      140    0.000    0.000    0.000    0.000 pyparsing.py:1021(preParse)
      162    0.000    0.000    0.000    0.000 pyparsing.py:1036(postParse)
   306/14    0.001    0.000    0.005    0.000 pyparsing.py:1040(_parseNoCache)
